Date,Open,High,Low,Close,Volume,ticker
2016-04-08,116.33526883429246,117.3413184321075,115.7087800210713,116.46331024169922,4714000,JSWSTEEL.NS
2016-04-11,116.82914679309454,119.2116450291464,116.152355494373,118.87325286865234,6883290,JSWSTEEL.NS
2016-04-12,118.82295037474486,119.80612702833349,117.8169146650949,118.6857681274414,7246450,JSWSTEEL.NS
2016-04-13,119.36253494214253,120.63380808366257,118.50739983022879,120.13536071777344,7360250,JSWSTEEL.NS
2016-04-18,120.01192440427104,122.54533044186861,119.56377243310641,122.0285873413086,5235820,JSWSTEEL.NS
2016-04-20,123.16266095963509,125.01470513195514,122.38069419646092,124.52997589111328,8518530,JSWSTEEL.NS
2016-04-21,124.5665416824066,125.48112717780674,123.16722699088173,123.43246459960938,8947070,JSWSTEEL.NS
2016-04-22,123.92634857057762,124.74947002686629,122.64593431513552,122.85628509521484,6094560,JSWSTEEL.NS
2016-04-25,122.74651767359694,123.85773563054259,121.20086605177148,123.03003692626953,4835570,JSWSTEEL.NS
2016-04-26,123.1032249363043,125.38053410429744,122.91573321731232,125.11073303222656,7730520,JSWSTEEL.NS
2016-04-27,124.38362698048753,125.42625388372294,123.66111058181524,124.62141418457031,4896120,JSWSTEEL.NS
2016-04-28,125.11529369322231,125.86524651342461,123.79371100517162,125.15644836425781,10075590,JSWSTEEL.NS
2016-04-29,124.38362184873576,126.212792758276,123.67938714103214,125.59088134765625,7211960,JSWSTEEL.NS
2016-05-02,125.29819725361911,125.84695406465325,124.43848476221616,124.8226089477539,5170700,JSWSTEEL.NS
2016-05-03,124.84550954176045,125.67320837839274,123.75257307085008,124.0909652709961,5316260,JSWSTEEL.NS
2016-05-04,123.01176930954931,123.37759798553118,120.35947652000702,120.88078308105469,5443950,JSWSTEEL.NS
2016-05-05,121.19172280116473,122.05143542688255,119.7649716161299,120.71614837646484,6319030,JSWSTEEL.NS
2016-05-06,120.19024890972665,121.3929310907879,119.7283927159204,120.73442840576172,5152340,JSWSTEEL.NS
2016-05-09,121.32432752045924,122.55444602422926,120.2679824790011,121.28775024414062,4928320,JSWSTEEL.NS
2016-05-10,120.72529345146988,121.18258622969515,116.65539051635864,117.78032684326172,6697670,JSWSTEEL.NS
2016-05-11,116.15235316922823,118.94640504487194,115.56244861900448,118.10498809814453,6035740,JSWSTEEL.NS
2016-05-12,117.88093477268714,118.6080286336665,116.7605688334496,117.31389617919922,4380890,JSWSTEEL.NS
2016-05-13,116.79713288436324,117.34131232639291,115.51214148406555,116.03345489501953,4275910,JSWSTEEL.NS
2016-05-16,115.91456722451647,118.84124508458662,114.64787129920343,118.49369812011719,3966320,JSWSTEEL.NS
2016-05-17,118.8961147337921,119.62778592324733,117.34132217836671,117.98152923583984,4564720,JSWSTEEL.NS
2016-05-18,117.52425247895609,120.80761151407503,117.06695966775392,119.74668884277344,10606800,JSWSTEEL.NS
2016-05-19,121.13684875228986,122.91114688546034,120.01648986894033,120.74358367919922,10040170,JSWSTEEL.NS
2016-05-20,120.54237276516405,121.66730903265676,118.9875801924038,119.35340881347656,3264840,JSWSTEEL.NS
2016-05-23,120.25884424327515,121.4569489339483,118.34735007207134,120.59265899658203,6613580,JSWSTEEL.NS
2016-05-24,120.72528781799258,121.17343974370947,119.71923817065567,120.73900604248047,5942150,JSWSTEEL.NS
2016-05-25,121.09111692065098,122.23892621072883,118.63545703932547,118.92813110351562,4941780,JSWSTEEL.NS
2016-05-26,119.53632084214915,121.1825775164854,118.98757792101513,120.62925720214844,7608940,JSWSTEEL.NS
2016-05-27,120.9996792357788,126.21281443209774,120.09423445610145,125.81497192382812,8752840,JSWSTEEL.NS
2016-05-30,126.02985982260321,127.40173780190123,124.18239356961851,125.4765396118164,5173060,JSWSTEEL.NS
2016-05-31,125.389683433507,128.3163543778199,124.53911162231122,127.04964447021484,10605470,JSWSTEEL.NS
2016-06-01,127.67616716420085,128.49928869822924,125.33481608881266,125.73723602294922,6472140,JSWSTEEL.NS
2016-06-02,125.33480022463227,127.0313665029193,124.20986388238961,126.1487808227539,5151900,JSWSTEEL.NS
2016-06-03,126.1442031021711,127.09536584574995,124.59397403974592,125.3210678100586,4475050,JSWSTEEL.NS
2016-06-06,125.29821267883906,126.11219321028584,123.52849198081196,125.24791717529297,6043950,JSWSTEEL.NS
2016-06-07,125.76009328284049,126.84845234413865,124.38821492768514,125.9521484375,6253490,JSWSTEEL.NS
2016-06-08,126.38658817028873,128.02826767196692,125.33480634141704,127.59383392333984,6143090,JSWSTEEL.NS
2016-06-09,127.50236392576019,129.84370049982695,126.76155192675107,129.5464630126953,8053350,JSWSTEEL.NS
2016-06-10,129.53275144905453,131.10583965728947,128.49926534741468,129.7522430419922,9526200,JSWSTEEL.NS
2016-06-13,127.4017532720407,128.77363141792313,126.94446055674655,128.0648193359375,5986620,JSWSTEEL.NS
2016-06-14,127.40174911746509,129.04800562993273,127.2188348284055,128.60443115234375,5847770,JSWSTEEL.NS
2016-06-15,128.983998350434,129.30867231151774,127.5984018073813,128.05569458007812,4008120,JSWSTEEL.NS
2016-06-16,128.22486665396522,128.98855158172105,126.21278162209731,128.7050323486328,6516040,JSWSTEEL.NS
2016-06-17,129.14861081358325,129.63790339771433,127.13651176392638,127.58924102783203,4379330,JSWSTEEL.NS
2016-06-20,126.66095056176417,128.63644463003786,126.57862726084123,128.2477569580078,6435910,JSWSTEEL.NS
2016-06-21,128.224874164705,128.72789894100285,127.31944352283497,128.10598754882812,4076180,JSWSTEEL.NS
