Date,Open,High,Low,Close,Volume,ticker
2016-04-08,5469.676047269146,5544.49797162655,5401.408197134024,5516.47998046875,22133,NESTLEIND.NS
2016-04-11,5520.494842678747,5547.2204955077095,5405.469057309416,5419.6396484375,25180,NESTLEIND.NS
2016-04-12,5630.350866997482,5709.788576856021,5585.6236003662425,5675.40087890625,62801,NESTLEIND.NS
2016-04-13,5683.894315788364,5700.511190513748,5558.4370017640285,5646.50634765625,32898,NESTLEIND.NS
2016-04-18,5649.736136624509,5766.746603179599,5591.577088159256,5663.21435546875,47449,NESTLEIND.NS
2016-04-20,5705.126890027025,5719.8974450821115,5540.804465039192,5572.19189453125,43665,NESTLEIND.NS
2016-04-21,5572.191870956306,5585.1161065748265,5490.030658809999,5508.35546875,75844,NESTLEIND.NS
2016-04-22,5502.032395096109,5575.516005156093,5502.032395096109,5511.033203125,15566,NESTLEIND.NS
2016-04-25,5511.263397920854,5562.175565121192,5400.484234143551,5429.7021484375,60089,NESTLEIND.NS
2016-04-26,5441.6568441004765,5446.549409833917,5358.941651116126,5382.62060546875,70732,NESTLEIND.NS
2016-04-27,5382.620994291882,5506.693567350239,5356.726545109462,5433.57958984375,18309,NESTLEIND.NS
2016-04-28,5426.331988945829,5497.322870203859,5312.7833610723455,5454.07275390625,39851,NESTLEIND.NS
2016-04-29,5474.336513350734,5474.336513350734,5264.825258559621,5285.50439453125,34469,NESTLEIND.NS
2016-05-02,5298.890306170314,5354.325861727201,5273.411010193236,5312.09130859375,20305,NESTLEIND.NS
2016-05-03,5326.5840548069755,5348.785859299799,5146.61393952302,5161.9384765625,34263,NESTLEIND.NS
2016-05-04,5162.401437032389,5215.298307420028,5088.733022679409,5116.3818359375,23847,NESTLEIND.NS
2016-05-05,5124.458846805523,5141.952901213347,5077.4701141687065,5115.0888671875,24819,NESTLEIND.NS
2016-05-06,5118.919252278476,5206.619401776485,5106.179831919139,5179.75537109375,51851,NESTLEIND.NS
2016-05-09,5179.756164257872,5247.239221883736,5060.806958387811,5086.19384765625,35654,NESTLEIND.NS
2016-05-10,5097.088607922752,5133.322631182007,5082.779630584702,5096.21142578125,59945,NESTLEIND.NS
2016-05-11,5095.841869273483,5184.511183813719,5073.870847315676,5171.2177734375,17803,NESTLEIND.NS
2016-05-12,5191.85053529404,5290.62863047122,5181.741755529677,5271.51904296875,25891,NESTLEIND.NS
2016-05-13,5257.439343493464,5686.662534410762,5253.700727813579,5651.25927734375,196377,NESTLEIND.NS
2016-05-16,5631.2738053078365,5860.217396081008,5542.650479847254,5801.55078125,79610,NESTLEIND.NS
2016-05-17,5797.441850953007,5802.0576486050395,5679.277431060971,5741.68310546875,74498,NESTLEIND.NS
2016-05-18,5715.058139456612,5784.172456406642,5680.037126505423,5751.9345703125,19838,NESTLEIND.NS
2016-05-19,5742.6113676091445,5751.795595786482,5621.916340397755,5651.60302734375,17051,NESTLEIND.NS
2016-05-20,5658.0970586700105,5724.010600385279,5460.448842035716,5571.5419921875,40528,NESTLEIND.NS
2016-05-23,5569.037834790868,5611.526731197784,5504.098196537435,5535.22265625,17554,NESTLEIND.NS
2016-05-24,5564.259611959123,5644.970296347452,5523.6723425109685,5569.8720703125,59051,NESTLEIND.NS
2016-05-25,5575.484982190664,5723.129781498114,5571.866554641742,5701.560546875,28959,NESTLEIND.NS
2016-05-26,5380.711364249227,5749.011780043527,5380.711364249227,5697.98779296875,33253,NESTLEIND.NS
2016-05-27,5691.493975917907,5788.90340826858,5677.62454697579,5727.62841796875,32211,NESTLEIND.NS
2016-05-30,5733.241830706879,5899.301747809877,5727.675576502309,5851.9423828125,34258,NESTLEIND.NS
2016-05-31,5826.012862753439,5895.451976085233,5568.109745580596,5656.56689453125,75860,NESTLEIND.NS
2016-06-01,5673.869406689518,5982.796566994882,5667.421646625078,5928.8037109375,63791,NESTLEIND.NS
2016-06-02,5889.931026604101,5928.152815009312,5803.74695919095,5846.4677734375,72774,NESTLEIND.NS
2016-06-03,5914.145021896454,5914.145021896454,5812.09702936177,5849.39111328125,35337,NESTLEIND.NS
2016-06-06,5821.651589627099,6220.288292727002,5711.115162687742,6010.9970703125,75989,NESTLEIND.NS
2016-06-07,6048.661794843223,6214.72168154214,5913.309162147211,5983.9541015625,64157,NESTLEIND.NS
2016-06-08,6005.894221656467,6068.746496120877,5919.803021738204,6012.38818359375,26412,NESTLEIND.NS
2016-06-09,6007.843277434384,6071.855196233484,5937.3373958585635,5966.142578125,16224,NESTLEIND.NS
2016-06-10,5986.78347643613,6122.8785490141745,5967.951167546695,6071.06591796875,27431,NESTLEIND.NS
2016-06-13,6006.916145798481,6112.674978326825,5987.759044362522,6065.36181640625,28530,NESTLEIND.NS
2016-06-14,6053.300156791268,6121.950610676717,6053.300156791268,6112.7197265625,17846,NESTLEIND.NS
2016-06-15,6095.048226807506,6115.364963633614,5989.428464883368,6022.77978515625,31345,NESTLEIND.NS
2016-06-16,6022.6869800292725,6081.132648504603,6002.277381514078,6021.52734375,33083,NESTLEIND.NS
2016-06-17,6030.108775178677,6076.494227295437,5972.63701881284,5996.89697265625,22197,NESTLEIND.NS
2016-06-20,5978.157026551587,6121.951927097132,5977.322179015972,6074.77783203125,29420,NESTLEIND.NS
2016-06-21,6087.625929233052,6122.368809458474,6013.687347162142,6064.80419921875,18216,NESTLEIND.NS
2016-06-22,6067.21716509671,6081.132800796473,5983.723350898132,6020.4140625,20002,NESTLEIND.NS
2016-06-23,6042.168838231114,6060.7230186033885,5938.265428146378,5966.79248046875,26171,NESTLEIND.NS
2016-06-24,5850.364696450132,6054.785458739521,5751.795618313708,6026.861328125,21109,NESTLEIND.NS
2016-06-27,5937.337818269223,6062.114683356287,5937.337818269223,5981.68212890625,17117,NESTLEIND.NS
2016-06-28,5982.7957487543335,6035.628961098318,5982.7957487543335,6024.35693359375,41820,NESTLEIND.NS
2016-06-29,6015.264803001688,6030.108146130625,5958.07163710458,5978.66650390625,12424,NESTLEIND.NS
2016-06-30,5978.527405578497,6071.855015589636,5978.527405578497,6023.01123046875,125414,NESTLEIND.NS
2016-07-01,6043.930748184734,6067.216332657408,5989.427849171947,6039.10693359375,22119,NESTLEIND.NS
2016-07-04,6029.180425008139,6085.770670572917,6026.861152648927,6056.083984375,15027,NESTLEIND.NS
